data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1960-11-19;701;Bahema Educacao S.a.;Bahema;45987245000192;BAHI;Consumo Ciclico;Diversos;Servicos Educacionais;Prestação de Serviços Educacionais. Diretamente Ou Por Meio de Participação em Outras Sociedades. Nas áreas de Educação Pré-escolar. Infantil E Básica (ensino Fundamental Ao Ensino Médio);Sim;http://www.bahema.com.br
1998-08-26;17973;Cogna Educacao S.a.;Cogna;02800026000140;COGN;Consumo Ciclico;Diversos;Servicos Educacionais;A Companhia Tem Por Objeto A Participação. Como Sócia Ou Acionista. em Sociedades Que Explorem A Administração de Atividades de Educação.;Sim;http://www.kroton.com.br
2007-03-31;21016;Yduqs Participacoes S.a.;Yduqs;08807432000110;YDUQ;Consumo Ciclico;Diversos;Servicos Educacionais;Desenvolve Principalmente Nas áreas de Educação de Nível Superior. Nas Modalidades Presencial E A Distância. Educação Profissional E/ou Outras áreas Associadas à Educação.;Sim;http://www.estacioparticipacoes.com.br
2002-03-19;23221;Ser Educacional S.a.;Ser Educacional;04986320000113;SEER;Consumo Ciclico;Diversos;Servicos Educacionais;"Desenvolvimento E A Administração de Atividades E Instituições No Setor de Educação E Outras áreas Associadas; Administração de Bens E Negócios Próprios; E Participação em Outras sociedades.";Sim;http://www.sereducacional.com/ri
2007-10-05;23248;Anima Holding S.a.;Anima Educacao;09288252000132;ANIM;Consumo Ciclico;Diversos;Servicos Educacionais;Administração. Direta Ou Indireta. de Atividade de Instituições de 3º E 4º Graus. Educação profissional.;Sim;http://www.animaeducacao.com.br/ri
1970-07-09;25526;Cruzeiro Do Sul Educacional S.a.;Cruzeiro Do Sul Educacional;62984091000102;CSED;Consumo Ciclico;Diversos;Servicos Educacionais;Atividades Relacionadas à Prestação de Serviços Do Setor de Educação E áreas Associadas. Administração de Bens Próprios E Participação em Outras Sociedades.;Sim;""
