cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
8087;78527000;-638739000;807715000;2015-12-31;2015-01-01;year;8087
8087;700319000;-1091315000;-307167000;2016-12-31;2016-01-01;year;8087
8087;3864940000;-2687219000;558253000;2017-12-31;2017-01-01;year;8087
8087;-349480000;895694000;1117727000;2018-12-31;2018-01-01;year;8087
8087;-682069000;-2419240000;2160773000;2019-12-31;2019-01-01;year;8087
8087;8229106000;-4970854000;1343604000;2020-12-31;2020-01-01;year;8087
