asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
0.0;3.0E-4;0.2283;24694;4.3219;2.38651E8;0.2789;0.0;48.8664;-83000.0;12.2429;-6.0163;2017-12-31;2017-01-01;year;0.2283;0.7511;616.0979;720.2876;-2.15304E8;24694
0.0;1.0E-4;0.263;24694;7.9096;1.47075E8;4.3595;0.0;49.0508;-377000.0;6.5382;3.8776;2018-12-31;2018-01-01;year;0.263;0.3001;77.988;159.8366;-2.22159E8;24694
