continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
849825000;0;24392;0;688893000;0;849825000;849825000;2021000;0;78179000;688893000;2019-12-31;2019-01-01;year;767072000;82753000;24392
783464000;0;24392;0;729459000;0;783464000;783464000;1835000;0;-37583000;729459000;2020-12-31;2020-01-01;year;691876000;91588000;24392
497795000;0;24392;0;452003000;0;497795000;497795000;2541000;0;-82690000;452002000;2021-12-31;2021-01-01;year;369313000;128482000;24392
