continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
51476000;-103708000;10472;0;73847000;231917000;51476000;51476000;2000;335625000;-6442000;-158070000;2009-12-31;2009-01-01;year;67405000;-15929000;10472
61022000;-129946000;10472;0;90229000;285545000;61022000;61022000;1000;415491000;-9099000;-195316000;2010-12-31;2010-01-01;year;81130000;-20108000;10472
64920000;-170176000;10472;0;96920000;331201000;64920000;64920000;1000;501377000;-11916000;-234281000;2011-12-31;2011-01-01;year;85004000;-20084000;10472
77010000;-148122000;10472;0;100474000;322196000;77010000;77010000;5000;470318000;-6839000;-221722000;2012-12-31;2012-01-01;year;93635000;-16625000;10472
13023000;-162145000;10472;0;28726000;345023000;13023000;13023000;-2000;507168000;-11696000;-316297000;2013-12-31;2013-01-01;year;17030000;-4007000;10472
-76486000;0;10472;82240000;30048000;343523000;5754000;5754000;-7000;0;-15286000;-313475000;2014-12-31;2014-01-01;year;14762000;-9008000;10472
