cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
14826;773259000;-1481869000;1384459000;2009-12-31;2009-01-01;year;14826
14826;824050000;-1109737000;115783000;2010-12-31;2010-01-01;year;14826
14826;978155000;-857301000;450353000;2011-12-31;2011-01-01;year;14826
14826;427122000;-512045000;646471000;2012-12-31;2012-01-01;year;14826
14826;-1059407000;-845380000;1865676000;2013-12-31;2013-01-01;year;14826
14826;-347000000;-534000000;953000000;2014-12-31;2014-01-01;year;14826
