cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25534;232853000;-226682000;73218000;2020-12-31;2020-01-01;year;25534
25534;1151688000;-841616000;-24852000;2021-12-31;2021-01-01;year;25534
