continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-22756000;-25784000;21334;0;-9184000;7712000;-22756000;-22756000;0;33496000;-13966000;-16896000;2015-12-31;2015-01-01;year;-23150000;394000;21334
-14718000;-21411000;21334;0;-3456000;8111000;-14718000;-14718000;0;29522000;-4714000;-11567000;2016-12-31;2016-01-01;year;-8170000;-6548000;21334
-9485000;-27212000;21334;0;-792000;9528000;-9485000;-9485000;0;36740000;-9529000;-10320000;2017-12-31;2017-01-01;year;-10321000;836000;21334
-2719000;-40976000;21334;0;-2000;9407000;-2719000;-2719000;0;50383000;-3335000;-9409000;2018-12-31;2018-01-01;year;-3337000;618000;21334
34457000;-50682000;21334;0;19883000;12136000;34457000;34457000;0;62818000;23300000;7747000;2019-12-31;2019-01-01;year;43183000;-8726000;21334
3432000;-58807000;21334;0;4542000;13578000;3432000;3432000;0;72385000;-544000;-9036000;2020-12-31;2020-01-01;year;3998000;-566000;21334
6692000;-104716000;21334;0;11141000;21448000;6692000;6692000;0;126164000;-2576000;-10307000;2021-12-31;2021-01-01;year;8565000;-1873000;21334
