continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
19096000;-3824654000;14362;0;215702000;684904000;19096000;"";"";4509558000;-173515000;-469202000;2015-12-31;2015-01-01;year;42187000;-23091000;14362
-333000;-4042095000;14362;0;249052000;684681000;-333000;"";"";4726776000;-235566000;-435629000;2016-12-31;2016-01-01;year;13486000;-13819000;14362
56395000;-4607557000;14362;0;346684000;710852000;56395000;"";"";5318409000;-287341000;-364168000;2017-12-31;2017-01-01;year;59343000;-2948000;14362
111904;-4749692000;14362;0;450897;866354000;111904;"";"";5616046000;-286562;-415457000;2018-12-31;2018-01-01;year;164335000;-52431;14362
181322;-5059851;14362;0;570000000;1026000000;181322;"";"";6085487;-338000000;-456000000;2019-12-31;2019-01-01;year;232000000;-51000000;14362
217000000;-5780000000;14362;0;534000000;1082000000;217000000;"";"";6862000000;-251000000;-548000000;2020-12-31;2020-01-01;year;283000000;-66000000;14362
376000000;-7006000000;14362;0;945000000;1492000000;376000000;"";"";8498000000;-439000000;-547000000;2021-12-31;2021-01-01;year;506000000;-130000000;14362
