data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1968-02-05;9415;Sao Paulo Turismo S.a.;Sao Paulo Turismo;62002886000160;AHEB;Consumo Ciclico;Viagens E Lazer;Producao De Eventos E Shows;Cessão de áreas Para Eventos;Sim;http://www.spturis.com
1998-11-18;22454;T4f Entretenimento S.a.;Time For Fun;02860694000162;SHOW;Consumo Ciclico;Viagens E Lazer;Producao De Eventos E Shows;Atuação No Setor de Entretenimento Ao Vivo. Através Da Operação de Casas de Espetáculos E de Bilheterias. Da Comercialização de Alimentos. Bebidas E Produtos Promocionais E Da Negociação de Patrocínio;Sim;http://www.t4f.com.br/ri
