cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
3395;-25726000;1763000;20850000;2015-12-31;2015-01-01;year;3395
3395;-8690000;1156000;11660000;2016-12-31;2016-01-01;year;3395
3395;-3850000;1789000;-2314000;2017-12-31;2017-01-01;year;3395
3395;-11567000;-4087000;1591000;2018-12-31;2018-01-01;year;3395
3395;-7328000;-602000;11107000;2019-12-31;2019-01-01;year;3395
3395;5740000;476000;9139000;2020-12-31;2020-01-01;year;3395
3395;4242000;-1947000;-9984000;2021-12-31;2021-01-01;year;3395
