cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
4707;24982000;-12304000;-1962000;2015-12-31;2015-01-01;year;4707
4707;-3705000;6441000;-2355000;2016-12-31;2016-01-01;year;4707
4707;-3997000;33225000;-573000;2017-12-31;2017-01-01;year;4707
4707;-4005000;667000;313000;2018-12-31;2018-01-01;year;4707
4707;-4213000;315000;741000;2019-12-31;2019-01-01;year;4707
4707;-2553000;33703000;-4337000;2020-12-31;2020-01-01;year;4707
4707;-4540000;59042000;-461000;2021-12-31;2021-01-01;year;4707
