currency;isin;issuer_code;market;market_type;ticker;type
BRL;BRCTSAACNPR0;CTSA;BVMF;exchange;CTSA4;stock
BRL;BRCTSAACNPD0;CTSA;BVMF;exchange;CTSA8;stock
