amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.63304;"";8192;"";"";2022-05-18;2022-04-28;LUXM3;dividend;8192
1.0937329;2021-04-22;8192;"";"";2021-05-13;2021-04-27;LUXM3;dividend;8192
0.36729;2021-04-22;8192;"";"";2021-05-13;2021-04-22;LUXM3;dividend;8192
2.460899;2020-07-31;8192;"";"";2020-08-14;2020-08-05;LUXM3;dividend;8192
1.78544;2020-07-31;8192;"";"";2020-08-14;2020-07-31;LUXM3;dividend;8192
1.2761;2019-10-22;8192;"";"";2019-11-01;2019-10-31;LUXM3;dividend;8192
0.4250147;2019-04-30;8192;"";"";2019-07-03;2019-04-30;LUXM3;dividend;8192
0.36037;2018-04-27;8192;"";"";2018-08-03;2018-04-27;LUXM3;dividend;8192
0.68358;2017-04-28;8192;"";"";2017-09-05;2017-04-28;LUXM3;dividend;8192
0.65;2016-04-28;8192;"";"";2016-09-06;2016-04-28;LUXM3;dividend;8192
0.69634;"";8192;2022-05-02;"";2022-05-18;2022-04-28;LUXM4;dividend;8192
1.2031062;2021-04-22;8192;2021-04-28;"";2021-05-13;2021-04-27;LUXM4;dividend;8192
0.40402;2021-04-22;8192;2021-04-23;"";2021-05-13;2021-04-22;LUXM4;dividend;8192
2.706989;2020-07-31;8192;2020-08-06;"";2020-08-14;2020-08-05;LUXM4;dividend;8192
1.963984;2020-07-31;8192;2020-08-03;"";2020-08-14;2020-07-31;LUXM4;dividend;8192
1.4037;2019-10-22;8192;2019-11-01;"";2019-11-01;2019-10-31;LUXM4;dividend;8192
0.4675162;2019-04-30;8192;2019-05-10;"";2019-07-03;2019-04-30;LUXM4;dividend;8192
0.39641;2018-04-27;8192;2018-07-10;"";2018-08-03;2018-04-27;LUXM4;dividend;8192
