cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20613;46073000;-88496000;28347000;2009-12-31;2009-01-01;year;20613
20613;29563000;-23954000;13185000;2010-12-31;2010-01-01;year;20613
20613;-22901000;-17310000;121089000;2011-12-31;2011-01-01;year;20613
20613;-64489000;-72419000;48704000;2012-12-31;2012-01-01;year;20613
20613;-54082000;18255000;29992000;2013-12-31;2013-01-01;year;20613
20613;-27270000;-32731000;59330000;2014-12-31;2014-01-01;year;20613
