cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22985;-1887000;-949000;10932000;2010-12-31;2010-01-01;year;22985
22985;-3732000;-2399000;11130000;2011-12-31;2011-01-01;year;22985
22985;-4757000;-2114000;5272000;2012-12-31;2012-01-01;year;22985
22985;438000;-3857000;7688000;2013-12-31;2013-01-01;year;22985
22985;-380000;-9179000;9940000;2014-12-31;2014-01-01;year;22985
22985;3889000;-22886000;23076000;2015-12-31;2015-01-01;year;22985
