continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
90415000;-191749000;23167;0;178427000;216412000;90415000;"";"";408161000;-53620000;-37985000;2011-12-31;2011-01-01;year;124807000;-34392000;23167
96015000;-221992000;23167;0;180985000;208539000;96015000;"";"";430531000;-32151000;-27554000;2012-12-31;2012-01-01;year;148834000;-52819000;23167
168989000;-130271000;23167;0;285189000;308168000;168989000;"";"";438439000;-28943000;-22979000;2013-12-31;2013-01-01;year;256246000;-87257000;23167
174187000;-188990000;23167;0;280284000;303568000;174187000;"";"";492558000;-15566000;-23284000;2014-12-31;2014-01-01;year;264718000;-90531000;23167
172749000;-203805000;23167;0;271173000;304586000;172749000;"";"";508391000;-9447000;-33413000;2015-12-31;2015-01-01;year;261726000;-88977000;23167
