amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.253685997;"";19879;2022-04-28;"";"";2022-04-27;LIGT3;dividend;19879
0.44109282;2021-04-29;19879;2021-04-30;"";2021-07-30;2021-04-29;LIGT3;dividend;19879
0.19306907;2019-04-29;19879;2019-04-30;"";2019-12-20;2019-04-29;LIGT3;dividend;19879
0.144666641;2018-04-27;19879;2018-04-30;"";2018-05-30;2018-04-27;LIGT3;dividend;19879
0.049372368;2016-04-28;19879;2016-04-29;"";2016-12-29;2016-04-28;LIGT3;dividend;19879
0.771928105;2015-04-10;19879;2015-04-13;"";2015-12-30;2015-04-10;LIGT3;dividend;19879
1.789;2014-04-24;19879;2014-04-25;"";2014-12-17;2014-04-24;LIGT3;dividend;19879
0.527;2013-12-13;19879;2013-12-16;"";2013-12-27;2013-12-13;LIGT3;interest;19879
0.45;2013-04-26;19879;2013-04-29;"";2013-12-27;2013-04-26;LIGT3;dividend;19879
0.833;2012-12-14;19879;2012-12-17;"";2012-12-27;2012-12-14;LIGT3;dividend;19879
0.075;2012-12-14;19879;2012-12-17;"";"";2012-12-14;LIGT3;interest;19879
0.35;2012-09-21;19879;2012-09-24;"";"";2012-09-21;LIGT3;interest;19879
