amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.48;"";20010;2015-04-20;"";2015-12-15;2015-04-17;EQTL3;dividend;20010
0.3;2014-12-19;20010;2014-12-22;"";2015-12-15;2014-12-19;EQTL3;interest;20010
0.09;2014-04-25;20010;2014-04-28;"";2014-12-12;2014-04-25;EQTL3;dividend;20010
0.17;"";20010;2013-05-02;"";2013-12-13;2013-05-01;EQTL3;dividend;20010
0.17;2013-04-30;20010;2013-05-02;"";2013-12-13;2013-04-30;EQTL3;dividend;20010
0.46;2012-03-19;20010;2012-03-20;"";2012-12-18;2012-03-19;EQTL3;dividend;20010
1.8;2011-04-29;20010;2011-05-02;"";2011-05-20;2011-04-29;EQTL3;dividend;20010
0.07;2009-12-23;20010;2009-12-29;"";2009-12-30;2009-12-28;EQTL3;interest;20010
1.8;"";20010;2009-03-23;"";"";2009-03-20;EQTL3;dividend;20010
0.1123175;2008-12-22;20010;2008-12-23;"";"";2008-12-22;EQTL3;interest;20010
1.2872;"";20010;2008-04-18;"";2008-05-07;2008-04-17;EQTL3;dividend;20010
0.07315;"";20010;2008-04-07;"";"";2008-01-01;EQTL3;interest;20010
