continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
299452000;-365712000;21024;0;540716000;615581000;299452000;"";"";981293000;-97355000;-74865000;2015-12-31;2015-01-01;year;443361000;-143909000;21024
271625000;-385947000;21024;0;517174000;579829000;271625000;"";"";965776000;-109728000;-62655000;2016-12-31;2016-01-01;year;407446000;-135821000;21024
351094000;-374160000;21024;0;585527000;650715000;351094000;"";"";1024875000;-65965000;-65188000;2017-12-31;2017-01-01;year;519562000;-168468000;21024
301585000;-371799000;21024;0;512513000;574800000;301585000;"";"";946599000;-55942000;-62287000;2018-12-31;2018-01-01;year;456571000;-154986000;21024
316734000;-382735000;21024;0;515587000;578565000;316734000;"";"";961300000;-43298000;-62978000;2019-12-31;2019-01-01;year;472289000;-155555000;21024
272005000;-403585000;21024;0;439373000;494366000;272005000;"";"";897951000;-32596000;-54993000;2020-12-31;2020-01-01;year;406777000;-134772000;21024
47499000;-918938000;21024;0;118130000;178301000;47499000;"";"";1097239000;-49449000;-60171000;2021-12-31;2021-01-01;year;68681000;-21182000;21024
