cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25690;3705000;-86231000;80062000;2020-12-31;2020-01-01;year;25690
25690;1965676000;-1242182000;136428000;2021-12-31;2021-01-01;year;25690
