cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
18597;1686000;-3085000;653000;2015-12-31;2015-01-01;year;18597
18597;2971000;-645000;-2080000;2016-12-31;2016-01-01;year;18597
18597;-4811000;-2551000;7267000;2017-12-31;2017-01-01;year;18597
18597;1364000;-7573000;6201000;2018-12-31;2018-01-01;year;18597
18597;131000;-2996000;5142000;2019-12-31;2019-01-01;year;18597
18597;-47000;-722000;1802000;2020-12-31;2020-01-01;year;18597
18597;324000;0;-2763000;2021-12-31;2021-01-01;year;18597
