cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
21610;-1884102000;1068877000;978593000;2015-12-31;2015-01-01;year;21610
21610;2684667000;4299128000;-7090137000;2016-12-31;2016-01-01;year;21610
21610;-2157331000;-9043954000;11185248000;2017-12-31;2017-01-01;year;21610
21610;-3478831000;-242548000;3651518000;2018-12-31;2018-01-01;year;21610
21610;-2809648000;-337151000;3201554000;2019-12-31;2019-01-01;year;21610
21610;-2163361000;-464217000;2760773000;2020-12-31;2020-01-01;year;21610
21610;-1181243000;-2199983000;3210864000;2021-12-31;2021-01-01;year;21610
