amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.074912443;"";21121;2021-12-28;"";2022-04-14;2021-12-27;SULA3;interest;21121
0.22473733;"";21121;2021-12-28;"";2022-04-14;2021-12-27;SULA11;interest;21121
0.074912443;"";21121;2021-12-28;"";2022-04-14;2021-12-27;SULA4;interest;21121
0.052533312;2020-12-30;21121;2021-01-07;"";2021-01-18;2021-01-06;SULA4;interest;21121
0.157599935;"";21121;2021-01-07;"";2021-01-18;2021-01-06;SULA11;interest;21121
0.052533312;2020-12-30;21121;2021-01-07;"";2021-01-18;2021-01-06;SULA3;interest;21121
0.302578586;2020-11-12;21121;2020-11-18;"";2020-11-27;2020-11-17;SULA3;dividend;21121
0.302578586;2020-11-12;21121;2020-11-18;"";2020-11-27;2020-11-17;SULA4;dividend;21121
0.907735758;"";21121;2020-11-18;"";2020-11-27;2020-11-17;SULA11;dividend;21121
0.198475295;"";21121;2020-10-06;"";2020-11-27;2020-10-05;SULA11;interest;21121
0.066158432;2020-09-30;21121;2020-10-06;"";2020-11-27;2020-10-05;SULA3;interest;21121
0.066158432;2020-09-30;21121;2020-10-06;"";2020-11-27;2020-10-05;SULA4;interest;21121
0.337904054;"";21121;2020-07-30;"";2020-08-10;2020-07-29;SULA11;dividend;21121
0.112634685;2020-07-29;21121;2020-07-30;"";2020-08-10;2020-07-29;SULA4;dividend;21121
0.112634685;2020-07-29;21121;2020-07-30;"";2020-08-10;2020-07-29;SULA3;dividend;21121
0.064443854;2020-06-12;21121;2020-06-18;"";2020-11-27;2020-06-17;SULA4;interest;21121
0.193331563;"";21121;2020-06-18;"";2020-11-27;2020-06-17;SULA11;interest;21121
0.064443854;2020-06-12;21121;2020-06-18;"";2020-11-27;2020-06-17;SULA3;interest;21121
0.206684706;"";21121;2020-03-23;"";2020-11-27;2020-03-20;SULA11;interest;21121
0.068894902;2020-03-17;21121;2020-03-23;"";2020-11-27;2020-03-20;SULA3;interest;21121
0.068894902;2020-03-17;21121;2020-03-23;"";2020-11-27;2020-03-20;SULA4;interest;21121
0.283885659;"";21121;2019-12-19;"";2020-04-17;2019-12-18;SULA11;interest;21121
0.094628553;2019-12-13;21121;2019-12-19;"";2020-04-17;2019-12-18;SULA4;interest;21121
0.094628553;2019-12-13;21121;2019-12-19;"";2020-04-17;2019-12-18;SULA3;interest;21121
0.154952605;"";21121;2019-09-25;"";2020-04-17;2019-09-24;SULA11;interest;21121
0.051650868;2019-09-19;21121;2019-09-25;"";2020-04-17;2019-09-24;SULA3;interest;21121
0.051650868;2019-09-19;21121;2019-09-25;"";2020-04-17;2019-09-24;SULA4;interest;21121
0.067509411;2019-03-28;21121;2019-03-29;"";2019-04-18;2019-03-28;SULA3;dividend;21121
0.067509411;2019-03-28;21121;2019-03-29;"";2019-04-18;2019-03-28;SULA4;dividend;21121
0.202528233;"";21121;2019-03-29;"";2019-04-18;2019-03-28;SULA11;dividend;21121
0.137837925;2018-12-21;21121;2019-01-07;"";2019-04-18;2018-12-28;SULA3;interest;21121
0.137837925;2018-12-21;21121;2019-01-04;"";2019-04-18;2018-12-28;SULA4;interest;21121
0.413513775;"";21121;2019-01-02;"";2019-04-18;2018-12-28;SULA11;interest;21121
0.05469781;2018-03-29;21121;2018-04-23;"";2018-04-18;2018-03-29;SULA3;dividend;21121
0.164093429;"";21121;2018-04-02;"";2018-04-18;2018-03-29;SULA11;dividend;21121
0.05469781;2018-03-29;21121;2018-04-02;"";2018-04-18;2018-03-29;SULA4;dividend;21121
0.120593301;2017-12-22;21121;2018-01-03;"";2018-04-18;2017-12-28;SULA4;interest;21121
0.361779903;"";21121;2018-01-02;"";2018-04-18;2017-12-28;SULA11;interest;21121
0.120593301;2017-12-22;21121;2018-01-02;"";2018-04-18;2017-12-28;SULA3;interest;21121
0.0271;2014-03-31;21121;2017-04-17;"";2014-04-17;2014-03-31;SULA3;dividend;21121
0.22045459;2008-03-31;21121;2017-04-17;"";2008-04-11;2008-03-31;SULA3;dividend;21121
0.3701156;2009-03-31;21121;2017-04-17;"";2009-04-13;2009-03-31;SULA3;dividend;21121
0.71397799;2010-03-31;21121;2017-04-17;"";2010-04-15;2010-03-31;SULA3;dividend;21121
0.35059794;2011-03-31;21121;2017-04-17;"";2011-04-18;2011-03-31;SULA3;dividend;21121
0.012;2011-05-05;21121;2017-04-17;"";2011-05-18;2011-05-06;SULA3;dividend;21121
0.012;2011-08-04;21121;2017-04-17;"";2011-08-18;2011-08-04;SULA3;dividend;21121
0.012;2011-11-03;21121;2017-04-17;"";2011-11-18;2011-11-03;SULA3;dividend;21121
0.018424085;"";21121;2017-04-17;"";2011-12-27;2011-12-13;SULA3;interest;21121
0.065869113;"";21121;2017-04-17;"";2012-04-18;2011-12-13;SULA3;interest;21121
0.146055429;2012-03-30;21121;2017-04-17;"";2012-04-18;2012-03-30;SULA3;dividend;21121
0.012;"";21121;2017-04-17;"";2012-05-18;2012-05-01;SULA3;dividend;21121
0.012;2012-07-30;21121;2017-04-17;"";2012-08-20;2012-07-30;SULA3;dividend;21121
0.012;2012-10-30;21121;2017-04-17;"";2012-11-22;2012-10-30;SULA3;dividend;21121
0.031618653;2012-12-17;21121;2017-04-17;"";2013-01-15;2012-12-17;SULA3;interest;21121
0.100208;2013-04-04;21121;2017-04-17;"";2013-04-18;2013-04-04;SULA3;dividend;21121
0.012;"";21121;2017-04-17;"";2013-05-17;2013-05-01;SULA3;dividend;21121
0.012;2013-07-30;21121;2017-04-17;"";2013-08-15;2013-07-30;SULA3;dividend;21121
0.012;2013-10-30;21121;2017-04-17;"";2013-11-18;2013-10-30;SULA3;dividend;21121
0.054818404;"";21121;2017-04-17;"";2014-04-20;2013-12-13;SULA3;interest;21121
0.080363287;2017-03-29;21121;2017-04-17;"";2017-04-18;2017-03-29;SULA3;dividend;21121
0.09758321;2016-12-21;21121;2017-04-17;"";2017-04-18;2016-12-26;SULA3;interest;21121
0.080158225;2016-03-30;21121;2017-04-17;"";2016-04-18;2016-03-30;SULA3;dividend;21121
0.069816287;2015-12-16;21121;2017-04-17;"";2016-04-18;2015-12-16;SULA3;interest;21121
0.012;2015-10-29;21121;2017-04-17;"";2015-11-16;2015-10-29;SULA3;dividend;21121
0.012;2015-07-30;21121;2017-04-17;"";2015-08-17;2015-07-30;SULA3;dividend;21121
0.012;2015-04-29;21121;2017-04-17;"";2015-05-15;2015-04-29;SULA3;dividend;21121
0.062175611;2015-03-31;21121;2017-04-17;"";2015-04-17;2015-03-31;SULA3;dividend;21121
0.066705496;2014-12-11;21121;2017-04-17;"";2015-04-17;2014-12-11;SULA3;interest;21121
0.012;2014-10-28;21121;2017-04-17;"";2014-11-17;2014-10-28;SULA3;dividend;21121
