cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
11231;-4318000;-19461000;15397000;2015-12-31;2015-01-01;year;11231
11231;6140000;-16296000;-5574000;2016-12-31;2016-01-01;year;11231
11231;-1469000;-18449000;5179000;2017-12-31;2017-01-01;year;11231
11231;362000;-2903000;-67000;2018-12-31;2018-01-01;year;11231
11231;-2988000;-4458000;17860000;2019-12-31;2019-01-01;year;11231
11231;860000;-1367000;18362000;2020-12-31;2020-01-01;year;11231
11231;9537000;-8990000;143000;2021-12-31;2021-01-01;year;11231
