data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
1941-06-06;2429;Irani Papel E Embalagem S.a.;Irani;92791243000103;RANI;Materiais Basicos;Embalagens;Embalagens;Fabricação de Papel Para Embalagem. Embalagens de Papelão Ondulado E Resinas.;Sim;http://www.irani.com.br
1962-09-30;8605;Metalgrafica Iguacu S.a.;Metalgrafica Iguacu;80227184000166;MTIG;Materiais Basicos;Embalagens;Embalagens;Fabrica de Embalagens Metálicas Para Alimentos;Sim;http://www.metaliguacu.com.br
