amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.417377802;2019-12-11;23310;2019-12-26;"";2020-01-08;2019-12-23;CVCB3;interest;23310
0.026099731;2019-04-30;23310;2019-05-02;"";2019-05-28;2019-04-30;CVCB3;dividend;23310
0.416478763;2018-12-05;23310;2018-12-11;"";2018-12-20;2018-12-10;CVCB3;interest;23310
0.083618709;2018-04-27;23310;2018-04-30;"";2018-06-26;2018-04-27;CVCB3;dividend;23310
0.289234501;2017-12-13;23310;2017-12-19;"";2017-12-28;2017-12-18;CVCB3;interest;23310
0.165806805;2017-04-28;23310;2017-05-02;"";2017-06-26;2017-04-28;CVCB3;dividend;23310
