continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-45000;-15000;22390;0;-50000;145000;-45000;"";"";160000;5000;-195000;2011-12-31;2011-01-01;year;-45000;0;22390
14000;-44000;22390;0;18000;422000;14000;"";"";466000;2000;-404000;2012-12-31;2012-01-01;year;20000;-6000;22390
73000;-81000;22390;0;95000;757000;73000;"";"";838000;2000;-662000;2013-12-31;2013-01-01;year;97000;-24000;22390
14000;-81000;22390;0;6000;753000;14000;"";"";834000;11000;-747000;2014-12-31;2014-01-01;year;17000;-3000;22390
137000;-153000;22390;0;153000;1432000;137000;"";"";1585000;16000;-1279000;2015-12-31;2015-01-01;year;169000;-32000;22390
