amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.15;"";21490;2022-04-12;"";2022-05-31;2022-04-11;ALUP4;dividend;21490
0.15;"";21490;2022-04-12;"";2022-08-31;2022-04-11;ALUP3;dividend;21490
0.11;"";21490;2022-04-12;"";2022-11-30;2022-04-11;ALUP3;dividend;21490
0.45;"";21490;2022-04-12;"";2022-05-31;2022-04-11;ALUP11;dividend;21490
0.33;"";21490;2022-04-12;"";2022-11-30;2022-04-11;ALUP11;dividend;21490
0.45;"";21490;2022-04-12;"";2022-08-31;2022-04-11;ALUP11;dividend;21490
0.11;"";21490;2022-04-12;"";2022-11-30;2022-04-11;ALUP4;dividend;21490
0.15;"";21490;2022-04-12;"";2022-08-31;2022-04-11;ALUP4;dividend;21490
0.15;"";21490;2022-04-12;"";2022-05-31;2022-04-11;ALUP3;dividend;21490
0.051036782;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP3;dividend;21490
0.028963218;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP4;dividend;21490
0.1;"";21490;2021-04-28;"";2021-08-30;2021-04-27;ALUP3;dividend;21490
0.086889655;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP11;dividend;21490
0.3;"";21490;2021-04-28;"";2021-05-31;2021-04-27;ALUP11;dividend;21490
0.051036782;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP4;dividend;21490
0.028963218;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP3;dividend;21490
0.1;"";21490;2021-04-28;"";2021-05-31;2021-04-27;ALUP3;dividend;21490
0.3;"";21490;2021-04-28;"";2021-08-30;2021-04-27;ALUP11;dividend;21490
0.153110345;"";21490;2021-04-28;"";2021-11-30;2021-04-27;ALUP11;dividend;21490
0.1;"";21490;2021-04-28;"";2021-08-30;2021-04-27;ALUP4;dividend;21490
0.1;"";21490;2021-04-28;"";2021-05-31;2021-04-27;ALUP4;dividend;21490
0.12;"";21490;2020-04-28;"";2020-11-30;2020-04-27;ALUP3;dividend;21490
0.33;"";21490;2020-04-28;"";2020-06-17;2020-04-27;ALUP11;dividend;21490
0.36;"";21490;2020-04-28;"";2020-11-30;2020-04-27;ALUP11;dividend;21490
0.12;"";21490;2020-04-28;"";2020-11-30;2020-04-27;ALUP4;dividend;21490
0.11;"";21490;2020-04-28;"";2020-06-17;2020-04-27;ALUP4;dividend;21490
0.11;"";21490;2020-04-28;"";2020-06-17;2020-04-27;ALUP3;dividend;21490
0.45;"";21490;2019-04-30;"";2019-07-30;2019-04-29;ALUP11;dividend;21490
0.15;2019-04-29;21490;2019-04-30;"";2019-07-30;2019-04-29;ALUP3;dividend;21490
0.15;2019-04-29;21490;2019-04-30;"";2019-07-30;2019-04-29;ALUP4;dividend;21490
0.06;2018-12-03;21490;2018-12-07;"";2018-12-19;2018-12-06;ALUP3;dividend;21490
