continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
0;0;24783;0;0;0;0;548379000;0;0;0;0;2018-12-31;2018-01-01;year;0;0;24783
-147592000;0;24783;0;89332000;0;-147592000;155467000;0;0;-247042000;89332000;2019-12-31;2019-01-01;year;-157710000;10118000;24783
