continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-31092000;-34711000;19658;0;-25509000;-2402000;-31092000;-31092000;0;32309000;-5654000;-23107000;2015-12-31;2015-01-01;year;-31163000;71000;19658
-18368000;-37926000;19658;0;-15887000;-2060000;-18368000;-18368000;0;35866000;-2514000;-13827000;2016-12-31;2016-01-01;year;-18401000;33000;19658
-20051000;-33399000;19658;0;-19675000;-674000;-20051000;-20051000;0;32725000;-382000;-19001000;2017-12-31;2017-01-01;year;-20057000;6000;19658
-7505000;-2075000;19658;0;-10768000;-883000;-7505000;-7505000;0;1192000;-220000;-9885000;2018-12-31;2018-01-01;year;-10988000;3483000;19658
597000;-575000;19658;0;-1819000;26000;597000;597000;0;601000;2416000;-1845000;2019-12-31;2019-01-01;year;597000;0;19658
2159000;-1151000;19658;0;-51000;-598000;2159000;2159000;0;553000;2210000;547000;2020-12-31;2020-01-01;year;2159000;0;19658
288000;-1850000;19658;0;946000;-594000;288000;288000;0;1256000;-658000;1540000;2021-12-31;2021-01-01;year;288000;0;19658
