cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
2100;-36341000;-5541000;40675000;2009-12-31;2009-01-01;year;2100
2100;-12393000;-9194000;17444000;2010-12-31;2010-01-01;year;2100
2100;25883000;-11549000;-6823000;2011-12-31;2011-01-01;year;2100
2100;20209000;-9895000;-4330000;2012-12-31;2012-01-01;year;2100
2100;-6778000;-10153000;15642000;2013-12-31;2013-01-01;year;2100
2100;-2207000;-1562000;5244000;2014-12-31;2014-01-01;year;2100
