cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
4723;-1977000;1234000;-2905000;2015-12-31;2015-01-01;year;4723
4723;-3455000;2753000;1469000;2016-12-31;2016-01-01;year;4723
4723;-998000;3312000;-3085000;2017-12-31;2017-01-01;year;4723
4723;-1090000;4188000;-3097000;2018-12-31;2018-01-01;year;4723
4723;-690000;4583000;-4065000;2019-12-31;2019-01-01;year;4723
4723;41285000;-36335000;-4479000;2020-12-31;2020-01-01;year;4723
4723;-8297000;13176000;-4977000;2021-12-31;2021-01-01;year;4723
