continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
996486000;-66287858000;25917;0;1444758000;2664208000;996486000;996486000;42858000;68952066000;-80600000;-1219450000;2021-03-31;2020-04-01;year;1364158000;-367672000;25917
3149018000;-117098691000;25917;0;3898454000;2982771000;3149018000;3149018000;100545000;120081462000;-947654000;915683000;2022-03-31;2021-04-01;year;2950800000;198218000;25917
