asset_turnover;cash_liquidity;current_liquidity;cvm_code;ebit_margin;ebitda;ebitda_margin;gross_debt;gross_margin;net_debt;net_margin;operating_margin;period_end;period_init;period_type;quick_liquidity;return_on_assets;return_on_equity;total_debt;working_capital;code_partition
1.0144;0.0147;1.2713;4693;7.7144;1.4813E7;5.5362;8.7171E7;22.5628;8.5654E7;6.7812;7.4771;2009-12-31;2009-01-01;year;0.4857;0.0688;16.0266;132.9727;2.7983E7;4693
0.8221;0.044;1.533;4693;2.3635;-677000.0;-0.2843;1.18458E8;21.8527;1.14043E8;-1.8453;-1.8453;2010-12-31;2010-01-01;year;0.5512;-0.0152;-3.9353;159.4121;5.3536E7;4693
0.8742;0.0125;1.4392;4693;-2.4505;-1.2943E7;-4.8848;1.23234E8;18.753;1.21858E8;-6.5107;-8.2011;2011-12-31;2011-01-01;year;0.4902;-0.0569;-18.3873;223.0473;4.8187E7;4693
1.009;0.0112;1.3792;4693;8.9722;2.219E7;6.8596;1.17629E8;27.1176;1.16163E8;2.4826;4.2802;2012-12-31;2012-01-01;year;0.5296;0.025;8.0472;221.2587;4.9652E7;4693
0.9394;0.013;1.4907;4693;9.5709;2.4621E7;7.4602;1.27406E8;25.2987;1.25579E8;4.482;5.5388;2013-12-31;2013-01-01;year;0.4848;0.0421;13.6421;224.0185;6.9057E7;4693
0.9071;0.0327;1.1914;4693;7.565;1.9328E7;5.5674;1.69876E8;24.3345;1.63346E8;1.7968;1.1205;2014-12-31;2014-01-01;year;0.379;0.0163;5.6114;244.2631;3.8215E7;4693
