continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
10007188;-196396651;9539;0;21307851;15476407;10007188;10007188;11537676;211873058;-6256839;5831444;2016-06-30;2015-07-01;year;15051012;-5043824;9539
24677559;-198306266;9539;0;39562715;31753593;24677559;24677559;13963051;230059859;-2819557;7809122;2017-06-30;2016-07-01;year;36743158;-12065599;9539
18000348;-177494326;9539;0;26295729;23008073;18000348;18000348;11766741;200502399;-593699;3287656;2018-06-30;2017-07-01;year;25702030;-7701682;9539
24309059;-176838016;9539;0;25494693;10756526;24309059;24309059;13875917;187594542;-14171;14738167;2019-06-30;2018-07-01;year;25480522;-1171463;9539
-2183192;-170707915;9539;0;-7054084;-1313158;-2183192;-2183192;6201520;169394757;-1781688;-5740926;2020-06-30;2019-07-01;year;-8835772;6652580;9539
53106158;-210340305;9539;0;64027553;47709645;53106158;53106158;20453390;258049950;2531566;16317908;2021-06-30;2020-07-01;year;66559119;-13452961;9539
67507925;-278976706;9539;0;72113727;67008178;67507925;67507925;14629323;345984884;21891140;5105549;2022-06-30;2021-07-01;year;94004867;-26496942;9539
