cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25801;-42733000;228000;-21062000;2020-12-31;2020-01-01;year;25801
25801;-440260000;0;404579000;2021-12-31;2021-01-01;year;25801
