continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
104302000;0;20605;0;145942000;0;104302000;108379000;1361000;0;-41640000;145942000;2015-12-31;2015-01-01;year;104302000;0;20605
-394110000;0;20605;134917000;-329981000;0;-260187000;-260187000;1959000;0;-124166000;-358262000;2016-12-31;2016-01-01;year;-482428000;87324000;20605
-22653000;0;20605;0;55901000;0;-22653000;-22653000;-4617000;0;-71809000;55901000;2017-12-31;2017-01-01;year;-15908000;-6745000;20605
164878000;0;20605;0;186474000;0;164878000;182328000;13111000;0;-21583000;186474000;2018-12-31;2018-01-01;year;164891000;-13000;20605
322231000;0;20605;0;341659000;0;322231000;322231000;4447000;0;-19428000;341659000;2019-12-31;2019-01-01;year;322231000;0;20605
643709000;0;20605;0;744591000;0;643709000;643709000;-4855000;0;-25417000;744591000;2020-12-31;2020-01-01;year;719174000;-75465000;20605
1003464000;0;20605;0;972888000;0;1003464000;1003464000;-22245000;0;-15749000;972888000;2021-12-31;2021-01-01;year;957139000;46325000;20605
