data_fundacao;codigo_cvm;nome_empresa;nome_empresa_b3;cnpj;codigo_b3;setor_atuacao;subsetor_atuacao;segmento;atividade_principal;listada_b3;site_empresa
"";24252;Smiles Fidelidade S.a.;Smiles;"";SMLS;Consumo Ciclico;Diversos;Programas De Fidelizacao;Programa de Fidelização Que Reúne. em Único Ambiente Ou Plataforma. Diversos Parceiros E/ou Outros Programas de Fidelização. Permitindo Que Seus Clientes Possam Acumular Bem Como Trocar Milhas.;Sim;""
2013-05-14;25836;Dotz S.a.;Dotz;18174270000184;DOTZ;Consumo Ciclico;Diversos;Programas De Fidelizacao;"Desenvolvimento E Gerenciamento de Programa de Fidelização de Clientes em Razão Do Consumo de Bens E Serviços Oferecidos Por Parceiros; Comercialização de Direitos de Resgate E Prêmios.";Sim;""
