continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
380997000;-107721000;21903;0;472053000;92727000;380997000;380997000;6916000;200448000;-91018000;379326000;2015-12-31;2015-01-01;year;381035000;-38000;21903
508185000;-91764000;21903;0;586081000;72056000;508185000;508185000;15488000;163820000;-82014000;514025000;2016-12-31;2016-01-01;year;504067000;4118000;21903
622674000;-87759000;21903;0;687410000;84706000;622674000;622674000;19845000;172465000;-66223000;602704000;2017-12-31;2017-01-01;year;621187000;1487000;21903
590217000;-101571000;21903;0;665678000;62946000;590217000;590217000;7625000;164517000;-78517000;602732000;2018-12-31;2018-01-01;year;587161000;3056000;21903
109113000;-114698000;21903;0;230106000;64777000;109113000;109113000;0;179475000;-163137000;165329000;2019-12-31;2019-01-01;year;66969000;42144000;21903
415589000;-140650000;21903;0;563620000;105912000;415589000;415589000;0;246562000;-196917000;457708000;2020-12-31;2020-01-01;year;366703000;48886000;21903
426482000;-164211000;21903;0;653344000;123810000;426482000;426482000;-4780000;288021000;-309384000;529534000;2021-12-31;2021-01-01;year;343960000;82522000;21903
