cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
20788;-1085239000;-315661000;2459474000;2015-12-31;2015-01-01;year;20788
20788;-231229000;-203936000;562425000;2016-12-31;2016-01-01;year;20788
20788;-841983000;-453879000;364846000;2017-12-31;2017-01-01;year;20788
20788;577165000;-395408000;202783000;2018-12-31;2018-01-01;year;20788
20788;2000221000;-523952000;-1496379000;2019-12-31;2019-01-01;year;20788
20788;2004797000;-657621000;-2915025000;2020-12-31;2020-01-01;year;20788
20788;2951989000;-5856599000;2695457000;2021-12-31;2021-01-01;year;20788
