cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25372;-1179000000;-710000000;3545000000;2020-12-31;2020-01-01;year;25372
25372;-978000000;-3276000000;3272000000;2021-12-31;2021-01-01;year;25372
