cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
6700;-261000;-11784000;15005000;2015-12-31;2015-01-01;year;6700
6700;-3368000;-8848000;8291000;2016-12-31;2016-01-01;year;6700
6700;-5311000;-3079000;8461000;2017-12-31;2017-01-01;year;6700
6700;-3683000;-3075000;7223000;2018-12-31;2018-01-01;year;6700
6700;-3387000;-1444000;6981000;2019-12-31;2019-01-01;year;6700
6700;-1012000;-475000;362000;2020-12-31;2020-01-01;year;6700
6700;-121000;11380000;-5870000;2021-12-31;2021-01-01;year;6700
