continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
-88901000;0;22675;0;-79320000;0;-88901000;-88901000;0;0;-9581000;-79320000;2016-12-31;2016-01-01;year;-88901000;0;22675
11693000;0;22675;0;31224000;0;11693000;11693000;0;0;-7545000;31224000;2017-12-31;2017-01-01;year;23679000;-11986000;22675
162116000;0;22675;0;164691000;0;162116000;162116000;0;0;-3931000;164691000;2018-12-31;2018-01-01;year;160760000;1356000;22675
58609000;0;22675;0;71487000;0;58609000;58609000;0;0;3086000;71487000;2019-12-31;2019-01-01;year;74573000;-15964000;22675
-105545000;0;22675;0;-94525000;0;-105545000;-105545000;0;0;-707000;-94525000;2020-12-31;2020-01-01;year;-95232000;-10313000;22675
-339132000;0;22675;0;-338403000;0;-339132000;-339132000;0;0;-5878000;-338403000;2021-12-31;2021-01-01;year;-344281000;5149000;22675
