cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
22977;13321000;-12861000;-108000;2010-12-31;2010-01-01;year;22977
22977;319525000;-318761000;-575000;2011-12-31;2011-01-01;year;22977
22977;314748000;-313943000;-1260000;2012-12-31;2012-01-01;year;22977
22977;460640000;-433975000;-673000;2013-12-31;2013-01-01;year;22977
22977;224860000;-223120000;1079000;2014-12-31;2014-01-01;year;22977
