amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.122655464;"";14206;2022-09-12;"";2022-09-20;2022-09-09;BSLI3;interest;14206
0.134921011;"";14206;2022-09-12;"";2022-09-20;2022-09-09;BSLI4;interest;14206
0.072314623;"";14206;2022-06-02;"";2022-06-10;2022-06-01;BSLI3;interest;14206
0.079546085;"";14206;2022-06-02;"";2022-06-10;2022-06-01;BSLI4;interest;14206
0.178468083;"";14206;2022-03-11;"";2022-03-18;2022-03-09;BSLI3;dividend;14206
0.196314892;"";14206;2022-03-11;"";2022-03-18;2022-03-09;BSLI4;dividend;14206
0.67324381;"";14206;2022-02-04;"";2022-02-14;2022-02-03;BSLI3;dividend;14206
0.740568191;"";14206;2022-02-04;"";2022-02-14;2022-02-03;BSLI4;dividend;14206
0.148205004;"";14206;2021-12-10;"";2021-12-09;2021-12-01;BSLI3;dividend;14206
0.047817248;"";14206;2021-12-10;"";2021-12-09;2021-12-01;BSLI3;interest;14206
0.052598973;"";14206;2021-12-02;"";2021-12-09;2021-12-01;BSLI4;interest;14206
0.163025504;"";14206;2021-12-02;"";2021-12-09;2021-12-01;BSLI4;dividend;14206
0.127423915;"";14206;2021-09-02;"";2021-09-10;2021-09-01;BSLI3;interest;14206
0.140166307;"";14206;2021-09-02;"";2021-09-10;2021-09-01;BSLI4;interest;14206
0.11997642;2021-05-12;14206;2021-06-02;"";2021-06-10;2021-06-01;BSLI3;interest;14206
