cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
25704;32833000;-28126000;7669000;2020-12-31;2020-01-01;year;25704
25704;448559000;-153896000;-89658000;2021-12-31;2021-01-01;year;25704
