continued_operations;costs;cvm_code;discontinued_operations;ebit;gross_income;net_income;net_income_controlling;net_income_non_controlling;net_sales;non_operating_income;operating_expenses;period_end;period_init;period_type;profit_before_taxes;taxes;code_partition
605742000;-1229243000;17949;0;939095000;1046734000;605742000;"";"";2275977000;-51958000;-107639000;2009-12-31;2009-01-01;year;887137000;-281395000;17949
438830000;-1326483000;17949;0;612731000;920645000;438830000;"";"";2247128000;42139000;-307914000;2010-12-31;2010-01-01;year;654870000;-216040000;17949
520936000;-1738057000;17949;0;926909000;1124315000;520936000;"";"";2862372000;-134274000;-197406000;2011-12-31;2011-01-01;year;792635000;-271699000;17949
440071000;-1970583000;17949;0;756454000;1019231000;440071000;"";"";2989814000;-82418000;-262777000;2012-12-31;2012-01-01;year;674036000;-233965000;17949
469418000;-1938059000;17949;0;823890000;1100083000;469418000;"";"";3038142000;-105188000;-276193000;2013-12-31;2013-01-01;year;718702000;-249284000;17949
378761000;-2014374000;17949;0;765951000;1048687000;378761000;"";"";3063061000;-190294000;-282736000;2014-12-31;2014-01-01;year;575657000;-196896000;17949
