cvm_code;financing;investing;operating;period_end;period_init;period_type;code_partition
17884;0;0;2000;2015-12-31;2015-01-01;year;17884
17884;-5000;0;-26000;2016-12-31;2016-01-01;year;17884
17884;0;0;-90000;2018-12-31;2018-01-01;year;17884
17884;0;0;-97000;2019-12-31;2019-01-01;year;17884
17884;0;0;-104000;2020-12-31;2020-01-01;year;17884
17884;0;0;-94000;2021-12-31;2021-01-01;year;17884
