amount;approval_date;cvm_code;ex_date;notes;payable_date;record_date;ticker;type;code_partition
0.2;2014-03-21;3077;2014-03-26;"";2014-04-25;2014-03-21;CEDO3;dividend;3077
0.2;2014-03-21;3077;2014-03-24;"";2014-04-25;2014-03-21;CEDO4;dividend;3077
0.4;2013-10-25;3077;2013-11-25;"";2013-11-08;2013-10-25;CEDO3;dividend;3077
0.4;2013-10-25;3077;2013-10-30;"";2013-11-08;2013-10-25;CEDO4;dividend;3077
0.3;2013-02-01;3077;2013-02-18;"";2013-04-26;2013-02-01;CEDO3;dividend;3077
0.3;2013-02-01;3077;2013-02-18;"";2013-04-26;2013-02-01;CEDO4;dividend;3077
0.3;2012-12-04;3077;2012-12-14;"";2012-12-14;2012-12-04;CEDO3;dividend;3077
0.3;2012-12-04;3077;2012-12-05;"";2012-12-14;2012-12-04;CEDO4;dividend;3077
0.18;2012-02-24;3077;2012-02-28;"";2012-04-30;2012-02-27;CEDO3;dividend;3077
0.18;2012-02-24;3077;2012-02-28;"";2012-04-30;2012-02-27;CEDO4;dividend;3077
0.423529412;2011-08-19;3077;2011-08-23;"";2011-09-15;2011-08-22;CEDO3;interest;3077
0.423529412;2011-08-19;3077;2011-08-23;"";2011-09-15;2011-08-22;CEDO4;interest;3077
0.5;"";3077;2011-02-07;"";2011-03-25;2011-01-24;CEDO4;dividend;3077
1.0;2011-01-21;3077;2011-02-07;"";"";2011-01-24;CEDO4;dividend;3077
